R,M,B,4s,6s,SR,sumpts_r,sumpts_4,sumpts_6,sumpts_50,sumpts_100,sumpts_sr,total
7,7,2,0,1,350,3.5,0,1,0,0,0,4.5
7,4,2,0,1,350,3.5,0,1,0,0,0,4.5
7,3,4,0,1,175,3.5,0,1,0,0,0,4.5
7,2,3,0,1,233.33,3.5,0,1,0,0,0,4.5
7,11,4,0,1,175,3.5,0,1,0,0,0,4.5
7,1,2,0,1,350,3.5,0,1,0,0,0,4.5
7,4,3,0,1,233.33,3.5,0,1,0,0,0,4.5
6,1,1,0,1,600,3,0,1,0,0,0,4
6,2,2,0,1,300,3,0,1,0,0,0,4
6,4,4,0,1,150,3,0,1,0,0,0,4
6,7,2,0,1,300,3,0,1,0,0,0,4
6,10,8,0,1,75,3,0,1,0,0,0,4
6,2,2,0,1,300,3,0,1,0,0,0,4
12,39,25,0,1,48,6,0,1,0,0,-3,4
6,3,3,0,1,200,3,0,1,0,0,0,4
6,1,3,0,1,200,3,0,1,0,0,0,4
6,3,3,0,1,200,3,0,1,0,0,0,4
6,6,2,0,1,300,3,0,1,0,0,0,4
6,5,2,0,1,300,3,0,1,0,0,0,4
6,4,3,0,1,200,3,0,1,0,0,0,4
6,3,4,0,1,150,3,0,1,0,0,0,4
6,7,4,0,1,150,3,0,1,0,0,0,4
6,8,3,0,1,200,3,0,1,0,0,0,4
6,6,3,0,1,200,3,0,1,0,0,0,4
6,4,2,0,1,300,3,0,1,0,0,0,4
6,3,1,0,1,600,3,0,1,0,0,0,4
6,11,5,0,1,120,3,0,1,0,0,0,4
6,4,2,0,1,300,3,0,1,0,0,0,4
6,3,4,0,1,150,3,0,1,0,0,0,4
6,9,9,0,1,66.66,3,0,1,0,0,-1,3
34,65,39,0,0,87.17,17,0,0,0,0,0,17
33.33,13,20,0,0,65,16.665,0,0,0,0,-1,15.665
25,55,35,0,0,71.42,12.5,0,0,0,0,0,12.5
24,46,31,0,0,77.41,12,0,0,0,0,0,12
23,44,21,0,0,109.52,11.5,0,0,0,0,0,11.5
20,27,15,0,0,133.33,10,0,0,0,0,0,10
20,41,25,0,0,80,10,0,0,0,0,0,10
19,35,19,0,0,100,9.5,0,0,0,0,0,9.5
18,29,22,0,0,81.81,9,0,0,0,0,0,9
18,45,22,0,0,81.81,9,0,0,0,0,0,9
19,39,28,0,0,67.85,9.5,0,0,0,0,-1,8.5
17,19,13,0,0,130.76,8.5,0,0,0,0,0,8.5
17,33,25,0,0,68,8.5,0,0,0,0,-1,7.5
15,29,20,0,0,75,7.5,0,0,0,0,0,7.5
15,37,21,0,0,71.42,7.5,0,0,0,0,0,7.5
15,33,18,0,0,83.33,7.5,0,0,0,0,0,7.5
14,19,14,0,0,100,7,0,0,0,0,0,7
14,15,12,0,0,116.66,7,0,0,0,0,0,7
14,18,14,0,0,100,7,0,0,0,0,0,7
14,26,16,0,0,87.5,7,0,0,0,0,0,7
13,11,8,0,0,162.5,6.5,0,0,0,0,0,6.5
13,30,17,0,0,76.47,6.5,0,0,0,0,0,6.5
13,33,16,0,0,81.25,6.5,0,0,0,0,0,6.5
15,42,22,0,0,68.18,7.5,0,0,0,0,-1,6.5
13,26,18,0,0,72.22,6.5,0,0,0,0,0,6.5
15,35,23,0,0,65.21,7.5,0,0,0,0,-1,6.5
13,36,18,0,0,72.22,6.5,0,0,0,0,0,6.5
13,42,18,0,0,72.22,6.5,0,0,0,0,0,6.5
13,18,13,0,0,100,6.5,0,0,0,0,0,6.5
15,39,24,0,0,62.5,7.5,0,0,0,0,-1,6.5
12,21,11,0,0,109.09,6,0,0,0,0,0,6
16,44,27,0,0,59.25,8,0,0,0,0,-2,6
12,27,15,0,0,80,6,0,0,0,0,0,6
12,26,17,0,0,70.58,6,0,0,0,0,0,6
12,32,14,0,0,85.71,6,0,0,0,0,0,6
12,38,16,0,0,75,6,0,0,0,0,0,6
12,35,16,0,0,75,6,0,0,0,0,0,6
12,23,13,0,0,92.3,6,0,0,0,0,0,6
11,18,9,0,0,122.22,5.5,0,0,0,0,0,5.5
11,30,15,0,0,73.33,5.5,0,0,0,0,0,5.5
13,35,19,0,0,68.42,6.5,0,0,0,0,-1,5.5
11,19,12,0,0,91.66,5.5,0,0,0,0,0,5.5
15,53,29,0,0,51.72,7.5,0,0,0,0,-2,5.5
11,18,9,0,0,122.22,5.5,0,0,0,0,0,5.5
13,26,19,0,0,68.42,6.5,0,0,0,0,-1,5.5
11,31,14,0,0,78.57,5.5,0,0,0,0,0,5.5
11,21,11,0,0,100,5.5,0,0,0,0,0,5.5
11,27,14,0,0,78.57,5.5,0,0,0,0,0,5.5
11,23,11,0,0,100,5.5,0,0,0,0,0,5.5
11,18,11,0,0,100,5.5,0,0,0,0,0,5.5
11,25,11,0,0,100,5.5,0,0,0,0,0,5.5
11,19,15,0,0,73.33,5.5,0,0,0,0,0,5.5
10,26,14,0,0,71.42,5,0,0,0,0,0,5
10,14,7,0,0,142.85,5,0,0,0,0,0,5
12,25,20,0,0,60,6,0,0,0,0,-1,5
10,20,14,0,0,71.42,5,0,0,0,0,0,5
10,12,12,0,0,83.33,5,0,0,0,0,0,5
10,22,13,0,0,76.92,5,0,0,0,0,0,5
10,24,13,0,0,76.92,5,0,0,0,0,0,5
12,35,18,0,0,66.66,6,0,0,0,0,-1,5
10,10,9,0,0,111.11,5,0,0,0,0,0,5
10,23,10,0,0,100,5,0,0,0,0,0,5
10,23,13,0,0,76.92,5,0,0,0,0,0,5
10,20,12,0,0,83.33,5,0,0,0,0,0,5
10,13,9,0,0,111.11,5,0,0,0,0,0,5
11,23,18,0,0,61.11,5.5,0,0,0,0,-1,4.5
9,11,10,0,0,90,4.5,0,0,0,0,0,4.5
9,25,8,0,0,112.5,4.5,0,0,0,0,0,4.5
9,26,11,0,0,81.81,4.5,0,0,0,0,0,4.5
9,15,9,0,0,100,4.5,0,0,0,0,0,4.5
9,13,7,0,0,128.57,4.5,0,0,0,0,0,4.5
9,12,9,0,0,100,4.5,0,0,0,0,0,4.5
9,16,5,0,0,180,4.5,0,0,0,0,0,4.5
9,10,9,0,0,100,4.5,0,0,0,0,0,4.5
9,12,7,0,0,128.57,4.5,0,0,0,0,0,4.5
9,19,10,0,0,90,4.5,0,0,0,0,0,4.5
9,11,8,0,0,112.5,4.5,0,0,0,0,0,4.5
9,10,8,0,0,112.5,4.5,0,0,0,0,0,4.5
9,21,9,0,0,100,4.5,0,0,0,0,0,4.5
9,14,8,0,0,112.5,4.5,0,0,0,0,0,4.5
10,23,16,0,0,62.5,5,0,0,0,0,-1,4
8,17,11,0,0,72.72,4,0,0,0,0,0,4
8,23,8,0,0,100,4,0,0,0,0,0,4
8,24,11,0,0,72.72,4,0,0,0,0,0,4
8,23,9,0,0,88.88,4,0,0,0,0,0,4
8,14,6,0,0,133.33,4,0,0,0,0,0,4
10,22,15,0,0,66.66,5,0,0,0,0,-1,4
8,17,9,0,0,88.88,4,0,0,0,0,0,4
8,13,7,0,0,114.28,4,0,0,0,0,0,4
8,23,8,0,0,100,4,0,0,0,0,0,4
8,22,11,0,0,72.72,4,0,0,0,0,0,4
8,13,8,0,0,100,4,0,0,0,0,0,4
8,15,9,0,0,88.88,4,0,0,0,0,0,4
8,13,7,0,0,114.28,4,0,0,0,0,0,4
8,21,11,0,0,72.72,4,0,0,0,0,0,4
8,21,9,0,0,88.88,4,0,0,0,0,0,4
8,11,8,0,0,100,4,0,0,0,0,0,4
8,12,8,0,0,100,4,0,0,0,0,0,4
8,17,9,0,0,88.88,4,0,0,0,0,0,4
8,14,7,0,0,114.28,4,0,0,0,0,0,4
8,23,10,0,0,80,4,0,0,0,0,0,4
7,10,9,0,0,77.77,3.5,0,0,0,0,0,3.5
9,20,13,0,0,69.23,4.5,0,0,0,0,-1,3.5
9,21,13,0,0,69.23,4.5,0,0,0,0,-1,3.5
9,18,14,0,0,64.28,4.5,0,0,0,0,-1,3.5
7,13,6,0,0,116.66,3.5,0,0,0,0,0,3.5
7,23,10,0,0,70,3.5,0,0,0,0,0,3.5
7,15,8,0,0,87.5,3.5,0,0,0,0,0,3.5
7,7,4,0,0,175,3.5,0,0,0,0,0,3.5
7,13,9,0,0,77.77,3.5,0,0,0,0,0,3.5
7,8,9,0,0,77.77,3.5,0,0,0,0,0,3.5
7,13,7,0,0,100,3.5,0,0,0,0,0,3.5
11,32,20,0,0,55,5.5,0,0,0,0,-2,3.5
7,14,9,0,0,77.77,3.5,0,0,0,0,0,3.5
7,12,10,0,0,70,3.5,0,0,0,0,0,3.5
9,24,13,0,0,69.23,4.5,0,0,0,0,-1,3.5
7,11,7,0,0,100,3.5,0,0,0,0,0,3.5
7,16,9,0,0,77.77,3.5,0,0,0,0,0,3.5
7,16,7,0,0,100,3.5,0,0,0,0,0,3.5
7,13,6,0,0,116.66,3.5,0,0,0,0,0,3.5
9,22,14,0,0,64.28,4.5,0,0,0,0,-1,3.5
7,18,6,0,0,116.66,3.5,0,0,0,0,0,3.5
7,7,6,0,0,116.66,3.5,0,0,0,0,0,3.5
7,22,8,0,0,87.5,3.5,0,0,0,0,0,3.5
7,13,10,0,0,70,3.5,0,0,0,0,0,3.5
7,18,9,0,0,77.77,3.5,0,0,0,0,0,3.5
7,13,9,0,0,77.77,3.5,0,0,0,0,0,3.5
7,13,7,0,0,100,3.5,0,0,0,0,0,3.5
7,16,9,0,0,77.77,3.5,0,0,0,0,0,3.5
7,20,9,0,0,77.77,3.5,0,0,0,0,0,3.5
7,13,6,0,0,116.66,3.5,0,0,0,0,0,3.5
9,22,14,0,0,64.28,4.5,0,0,0,0,-1,3.5
7,14,6,0,0,116.66,3.5,0,0,0,0,0,3.5
6,9,8,0,0,75,3,0,0,0,0,0,3
6,22,8,0,0,75,3,0,0,0,0,0,3
6,18,8,0,0,75,3,0,0,0,0,0,3
6,9,6,0,0,100,3,0,0,0,0,0,3
8,23,13,0,0,61.53,4,0,0,0,0,-1,3
6,7,6,0,0,100,3,0,0,0,0,0,3
6,5,4,0,0,150,3,0,0,0,0,0,3
6,13,5,0,0,120,3,0,0,0,0,0,3
6,8,5,0,0,120,3,0,0,0,0,0,3
10,17,18,0,0,55.55,5,0,0,0,0,-2,3
10,28,17,0,0,58.82,5,0,0,0,0,-2,3
6,14,7,0,0,85.71,3,0,0,0,0,0,3
8,20,13,0,0,61.53,4,0,0,0,0,-1,3
10,28,17,0,0,58.82,5,0,0,0,0,-2,3
6,10,8,0,0,75,3,0,0,0,0,0,3
10,37,17,0,0,58.82,5,0,0,0,0,-2,3
6,8,7,0,0,85.71,3,0,0,0,0,0,3
6,14,8,0,0,75,3,0,0,0,0,0,3
6,27,6,0,0,100,3,0,0,0,0,0,3
6,8,7,0,0,85.71,3,0,0,0,0,0,3
6,12,7,0,0,85.71,3,0,0,0,0,0,3
10,30,20,0,0,50,5,0,0,0,0,-2,3
6,5,5,0,0,120,3,0,0,0,0,0,3
8,16,12,0,0,66.66,4,0,0,0,0,-1,3
8,16,12,0,0,66.66,4,0,0,0,0,-1,3
8,11,12,0,0,66.66,4,0,0,0,0,-1,3
6,14,8,0,0,75,3,0,0,0,0,0,3
6,7,4,0,0,150,3,0,0,0,0,0,3
8,33,12,0,0,66.66,4,0,0,0,0,-1,3
6,8,4,0,0,150,3,0,0,0,0,0,3
6,7,7,0,0,85.71,3,0,0,0,0,0,3
6,12,6,0,0,100,3,0,0,0,0,0,3
6,14,8,0,0,75,3,0,0,0,0,0,3
6,19,6,0,0,100,3,0,0,0,0,0,3
6,12,7,0,0,85.71,3,0,0,0,0,0,3
10,18,17,0,0,58.82,5,0,0,0,0,-2,3
5,13,5,0,0,100,2.5,0,0,0,0,0,2.5
5,11,6,0,0,83.33,2.5,0,0,0,0,0,2.5
5,8,6,0,0,83.33,2.5,0,0,0,0,0,2.5
5,12,5,0,0,100,2.5,0,0,0,0,0,2.5
5,9,4,0,0,125,2.5,0,0,0,0,0,2.5
7,19,11,0,0,63.63,3.5,0,0,0,0,-1,2.5
5,10,7,0,0,71.42,2.5,0,0,0,0,0,2.5
5,10,5,0,0,100,2.5,0,0,0,0,0,2.5
5,11,5,0,0,100,2.5,0,0,0,0,0,2.5
5,6,5,0,0,100,2.5,0,0,0,0,0,2.5
5,8,5,0,0,100,2.5,0,0,0,0,0,2.5
5,9,7,0,0,71.42,2.5,0,0,0,0,0,2.5
7,16,11,0,0,63.63,3.5,0,0,0,0,-1,2.5
5,13,7,0,0,71.42,2.5,0,0,0,0,0,2.5
9,31,18,0,0,50,4.5,0,0,0,0,-2,2.5
5,5,5,0,0,100,2.5,0,0,0,0,0,2.5
5,13,6,0,0,83.33,2.5,0,0,0,0,0,2.5
5,18,7,0,0,71.42,2.5,0,0,0,0,0,2.5
5,11,5,0,0,100,2.5,0,0,0,0,0,2.5
5,11,6,0,0,83.33,2.5,0,0,0,0,0,2.5
7,7,11,0,0,63.63,3.5,0,0,0,0,-1,2.5
5,10,4,0,0,125,2.5,0,0,0,0,0,2.5
5,18,5,0,0,100,2.5,0,0,0,0,0,2.5
7,23,11,0,0,63.63,3.5,0,0,0,0,-1,2.5
5,7,5,0,0,100,2.5,0,0,0,0,0,2.5
5,10,6,0,0,83.33,2.5,0,0,0,0,0,2.5
5,2,5,0,0,100,2.5,0,0,0,0,0,2.5
5,16,7,0,0,71.42,2.5,0,0,0,0,0,2.5
5,15,6,0,0,83.33,2.5,0,0,0,0,0,2.5
5,13,7,0,0,71.42,2.5,0,0,0,0,0,2.5
9,19,16,0,0,56.25,4.5,0,0,0,0,-2,2.5
5,8,4,0,0,125,2.5,0,0,0,0,0,2.5
7,32,11,0,0,63.63,3.5,0,0,0,0,-1,2.5
9,22,16,0,0,56.25,4.5,0,0,0,0,-2,2.5
5,10,7,0,0,71.42,2.5,0,0,0,0,0,2.5
5,10,5,0,0,100,2.5,0,0,0,0,0,2.5
5,8,3,0,0,166.66,2.5,0,0,0,0,0,2.5
6,11,10,0,0,60,3,0,0,0,0,-1,2
4,7,4,0,0,100,2,0,0,0,0,0,2
4,8,4,0,0,100,2,0,0,0,0,0,2
8,18,15,0,0,53.33,4,0,0,0,0,-2,2
6,16,9,0,0,66.66,3,0,0,0,0,-1,2
8,21,15,0,0,53.33,4,0,0,0,0,-2,2
6,17,10,0,0,60,3,0,0,0,0,-1,2
4,6,5,0,0,80,2,0,0,0,0,0,2
4,6,3,0,0,133.33,2,0,0,0,0,0,2
4,9,5,0,0,80,2,0,0,0,0,0,2
4,7,3,0,0,133.33,2,0,0,0,0,0,2
4,1,4,0,0,100,2,0,0,0,0,0,2
4,8,5,0,0,80,2,0,0,0,0,0,2
4,7,4,0,0,100,2,0,0,0,0,0,2
4,4,4,0,0,100,2,0,0,0,0,0,2
6,16,10,0,0,60,3,0,0,0,0,-1,2
4,4,3,0,0,133.33,2,0,0,0,0,0,2
4,8,5,0,0,80,2,0,0,0,0,0,2
4,9,4,0,0,100,2,0,0,0,0,0,2
6,28,9,0,0,66.66,3,0,0,0,0,-1,2
6,19,9,0,0,66.66,3,0,0,0,0,-1,2
8,21,15,0,0,53.33,4,0,0,0,0,-2,2
8,17,14,0,0,57.14,4,0,0,0,0,-2,2
4,16,5,0,0,80,2,0,0,0,0,0,2
4,8,5,0,0,80,2,0,0,0,0,0,2
4,3,3,0,0,133.33,2,0,0,0,0,0,2
4,5,3,0,0,133.33,2,0,0,0,0,0,2
8,19,16,0,0,50,4,0,0,0,0,-2,2
4,12,5,0,0,80,2,0,0,0,0,0,2
4,8,5,0,0,80,2,0,0,0,0,0,2
4,14,5,0,0,80,2,0,0,0,0,0,2
4,4,3,0,0,133.33,2,0,0,0,0,0,2
8,13,15,0,0,53.33,4,0,0,0,0,-2,2
4,2,2,0,0,200,2,0,0,0,0,0,2
10,29,21,0,0,47.61,5,0,0,0,0,-3,2
4,11,5,0,0,80,2,0,0,0,0,0,2
4,6,4,0,0,100,2,0,0,0,0,0,2
6,14,9,0,0,66.66,3,0,0,0,0,-1,2
10,42,24,0,0,41.66,5,0,0,0,0,-3,2
4,9,5,0,0,80,2,0,0,0,0,0,2
4,9,4,0,0,100,2,0,0,0,0,0,2
4,4,4,0,0,100,2,0,0,0,0,0,2
4,9,5,0,0,80,2,0,0,0,0,0,2
4,12,5,0,0,80,2,0,0,0,0,0,2
4,3,3,0,0,133.33,2,0,0,0,0,0,2
4,3,2,0,0,200,2,0,0,0,0,0,2
4,6,5,0,0,80,2,0,0,0,0,0,2
4,11,4,0,0,100,2,0,0,0,0,0,2
8,12,14,0,0,57.14,4,0,0,0,0,-2,2
4,9,4,0,0,100,2,0,0,0,0,0,2
4,4,3,0,0,133.33,2,0,0,0,0,0,2
4,8,5,0,0,80,2,0,0,0,0,0,2
6,23,9,0,0,66.66,3,0,0,0,0,-1,2
6,22,9,0,0,66.66,3,0,0,0,0,-1,2
4,12,5,0,0,80,2,0,0,0,0,0,2
4,12,5,0,0,80,2,0,0,0,0,0,2
8,24,14,0,0,57.14,4,0,0,0,0,-2,2
4,3,3,0,0,133.33,2,0,0,0,0,0,2
4,8,4,0,0,100,2,0,0,0,0,0,2
4,10,5,0,0,80,2,0,0,0,0,0,2
4,13,5,0,0,80,2,0,0,0,0,0,2
4,3,2,0,0,200,2,0,0,0,0,0,2
4,9,5,0,0,80,2,0,0,0,0,0,2
4,5,3,0,0,133.33,2,0,0,0,0,0,2
8,34,14,0,0,57.14,4,0,0,0,0,-2,2
4,9,5,0,0,80,2,0,0,0,0,0,2
4,6,4,0,0,100,2,0,0,0,0,0,2
4,7,3,0,0,133.33,2,0,0,0,0,0,2
4,14,4,0,0,100,2,0,0,0,0,0,2
4,15,4,0,0,100,2,0,0,0,0,0,2
4,7,2,0,0,200,2,0,0,0,0,0,2
3,4,2,0,0,150,1.5,0,0,0,0,0,1.5
3,8,4,0,0,75,1.5,0,0,0,0,0,1.5
3,6,4,0,0,75,1.5,0,0,0,0,0,1.5
5,9,8,0,0,62.5,2.5,0,0,0,0,-1,1.5
3,10,4,0,0,75,1.5,0,0,0,0,0,1.5
3,5,4,0,0,75,1.5,0,0,0,0,0,1.5
5,10,8,0,0,62.5,2.5,0,0,0,0,-1,1.5
3,6,3,0,0,100,1.5,0,0,0,0,0,1.5
3,3,2,0,0,150,1.5,0,0,0,0,0,1.5
3,10,4,0,0,75,1.5,0,0,0,0,0,1.5
3,8,3,0,0,100,1.5,0,0,0,0,0,1.5
3,8,4,0,0,75,1.5,0,0,0,0,0,1.5
3,7,3,0,0,100,1.5,0,0,0,0,0,1.5
3,7,3,0,0,100,1.5,0,0,0,0,0,1.5
3,2,1,0,0,300,1.5,0,0,0,0,0,1.5
3,4,2,0,0,150,1.5,0,0,0,0,0,1.5
3,8,4,0,0,75,1.5,0,0,0,0,0,1.5
3,4,3,0,0,100,1.5,0,0,0,0,0,1.5
3,7,3,0,0,100,1.5,0,0,0,0,0,1.5
5,9,8,0,0,62.5,2.5,0,0,0,0,-1,1.5
3,5,3,0,0,100,1.5,0,0,0,0,0,1.5
3,7,4,0,0,75,1.5,0,0,0,0,0,1.5
3,5,3,0,0,100,1.5,0,0,0,0,0,1.5
7,21,13,0,0,53.84,3.5,0,0,0,0,-2,1.5
3,3,2,0,0,150,1.5,0,0,0,0,0,1.5
7,19,13,0,0,53.84,3.5,0,0,0,0,-2,1.5
3,9,3,0,0,100,1.5,0,0,0,0,0,1.5
3,3,4,0,0,75,1.5,0,0,0,0,0,1.5
5,20,8,0,0,62.5,2.5,0,0,0,0,-1,1.5
3,5,4,0,0,75,1.5,0,0,0,0,0,1.5
3,3,2,0,0,150,1.5,0,0,0,0,0,1.5
3,8,3,0,0,100,1.5,0,0,0,0,0,1.5
3,5,3,0,0,100,1.5,0,0,0,0,0,1.5
5,11,8,0,0,62.5,2.5,0,0,0,0,-1,1.5
3,4,4,0,0,75,1.5,0,0,0,0,0,1.5
3,9,4,0,0,75,1.5,0,0,0,0,0,1.5
5,19,8,0,0,62.5,2.5,0,0,0,0,-1,1.5
5,9,8,0,0,62.5,2.5,0,0,0,0,-1,1.5
3,5,3,0,0,100,1.5,0,0,0,0,0,1.5
3,18,4,0,0,75,1.5,0,0,0,0,0,1.5
3,2,2,0,0,150,1.5,0,0,0,0,0,1.5
3,11,3,0,0,100,1.5,0,0,0,0,0,1.5
3,9,4,0,0,75,1.5,0,0,0,0,0,1.5
3,11,4,0,0,75,1.5,0,0,0,0,0,1.5
3,6,2,0,0,150,1.5,0,0,0,0,0,1.5
3,14,3,0,0,100,1.5,0,0,0,0,0,1.5
3,4,3,0,0,100,1.5,0,0,0,0,0,1.5
5,16,8,0,0,62.5,2.5,0,0,0,0,-1,1.5
3,10,4,0,0,75,1.5,0,0,0,0,0,1.5
3,4,3,0,0,100,1.5,0,0,0,0,0,1.5
3,10,3,0,0,100,1.5,0,0,0,0,0,1.5
5,13,8,0,0,62.5,2.5,0,0,0,0,-1,1.5
5,13,8,0,0,62.5,2.5,0,0,0,0,-1,1.5
3,7,3,0,0,100,1.5,0,0,0,0,0,1.5
3,3,2,0,0,150,1.5,0,0,0,0,0,1.5
3,16,4,0,0,75,1.5,0,0,0,0,0,1.5
3,3,2,0,0,150,1.5,0,0,0,0,0,1.5
3,2,2,0,0,150,1.5,0,0,0,0,0,1.5
3,8,4,0,0,75,1.5,0,0,0,0,0,1.5
3,11,4,0,0,75,1.5,0,0,0,0,0,1.5
3,4,4,0,0,75,1.5,0,0,0,0,0,1.5
3,6,4,0,0,75,1.5,0,0,0,0,0,1.5
3,5,3,0,0,100,1.5,0,0,0,0,0,1.5
3,3,2,0,0,150,1.5,0,0,0,0,0,1.5
3,7,4,0,0,75,1.5,0,0,0,0,0,1.5
5,23,8,0,0,62.5,2.5,0,0,0,0,-1,1.5
3,3,3,0,0,100,1.5,0,0,0,0,0,1.5
5,10,8,0,0,62.5,2.5,0,0,0,0,-1,1.5
3,2,2,0,0,150,1.5,0,0,0,0,0,1.5
3,11,4,0,0,75,1.5,0,0,0,0,0,1.5
7,14,12,0,0,58.33,3.5,0,0,0,0,-2,1.5
3,11,4,0,0,75,1.5,0,0,0,0,0,1.5
3,5,3,0,0,100,1.5,0,0,0,0,0,1.5
3,5,3,0,0,100,1.5,0,0,0,0,0,1.5
5,10,8,0,0,62.5,2.5,0,0,0,0,-1,1.5
3,11,4,0,0,75,1.5,0,0,0,0,0,1.5
3,6,4,0,0,75,1.5,0,0,0,0,0,1.5
3,2,3,0,0,100,1.5,0,0,0,0,0,1.5
5,7,8,0,0,62.5,2.5,0,0,0,0,-1,1.5
5,21,8,0,0,62.5,2.5,0,0,0,0,-1,1.5
4,9,6,0,0,66.66,2,0,0,0,0,-1,1
2,4,2,0,0,100,1,0,0,0,0,0,1
6,23,11,0,0,54.54,3,0,0,0,0,-2,1
2,8,2,0,0,100,1,0,0,0,0,0,1
2,2,2,0,0,100,1,0,0,0,0,0,1
2,4,2,0,0,100,1,0,0,0,0,0,1
4,4,6,0,0,66.66,2,0,0,0,0,-1,1
2,11,2,0,0,100,1,0,0,0,0,0,1
2,3,2,0,0,100,1,0,0,0,0,0,1
2,3,2,0,0,100,1,0,0,0,0,0,1
2,3,2,0,0,100,1,0,0,0,0,0,1
2,3,2,0,0,100,1,0,0,0,0,0,1
6,19,11,0,0,54.54,3,0,0,0,0,-2,1
2,2,2,0,0,100,1,0,0,0,0,0,1
4,15,6,0,0,66.66,2,0,0,0,0,-1,1
2,4,2,0,0,100,1,0,0,0,0,0,1
2,2,2,0,0,100,1,0,0,0,0,0,1
2,4,2,0,0,100,1,0,0,0,0,0,1
2,2,2,0,0,100,1,0,0,0,0,0,1
2,5,2,0,0,100,1,0,0,0,0,0,1
8,35,17,0,0,47.05,4,0,0,0,0,-3,1
6,20,11,0,0,54.54,3,0,0,0,0,-2,1
2,2,2,0,0,100,1,0,0,0,0,0,1
2,1,2,0,0,100,1,0,0,0,0,0,1
2,1,1,0,0,200,1,0,0,0,0,0,1
2,10,2,0,0,100,1,0,0,0,0,0,1
2,1,1,0,0,200,1,0,0,0,0,0,1
2,5,2,0,0,100,1,0,0,0,0,0,1
4,11,6,0,0,66.66,2,0,0,0,0,-1,1
2,4,2,0,0,100,1,0,0,0,0,0,1
2,2,2,0,0,100,1,0,0,0,0,0,1
2,5,2,0,0,100,1,0,0,0,0,0,1
2,3,2,0,0,100,1,0,0,0,0,0,1
4,11,6,0,0,66.66,2,0,0,0,0,-1,1
4,9,6,0,0,66.66,2,0,0,0,0,-1,1
2,6,1,0,0,200,1,0,0,0,0,0,1
2,3,2,0,0,100,1,0,0,0,0,0,1
6,16,12,0,0,50,3,0,0,0,0,-2,1
4,11,6,0,0,66.66,2,0,0,0,0,-1,1
6,17,11,0,0,54.54,3,0,0,0,0,-2,1
4,7,6,0,0,66.66,2,0,0,0,0,-1,1
2,5,2,0,0,100,1,0,0,0,0,0,1
4,19,6,0,0,66.66,2,0,0,0,0,-1,1
2,7,2,0,0,100,1,0,0,0,0,0,1
2,6,2,0,0,100,1,0,0,0,0,0,1
2,5,2,0,0,100,1,0,0,0,0,0,1
6,15,11,0,0,54.54,3,0,0,0,0,-2,1
2,8,2,0,0,100,1,0,0,0,0,0,1
2,5,2,0,0,100,1,0,0,0,0,0,1
4,7,6,0,0,66.66,2,0,0,0,0,-1,1
2,1,1,0,0,200,1,0,0,0,0,0,1
2,8,2,0,0,100,1,0,0,0,0,0,1
2,2,2,0,0,100,1,0,0,0,0,0,1
2,9,2,0,0,100,1,0,0,0,0,0,1
6,32,12,0,0,50,3,0,0,0,0,-2,1
4,8,6,0,0,66.66,2,0,0,0,0,-1,1
2,5,2,0,0,100,1,0,0,0,0,0,1
2,2,2,0,0,100,1,0,0,0,0,0,1
2,7,2,0,0,100,1,0,0,0,0,0,1
8,31,22,0,0,36.36,4,0,0,0,0,-3,1
6,18,12,0,0,50,3,0,0,0,0,-2,1
6,15,11,0,0,54.54,3,0,0,0,0,-2,1
6,19,12,0,0,50,3,0,0,0,0,-2,1
2,5,2,0,0,100,1,0,0,0,0,0,1
2,4,2,0,0,100,1,0,0,0,0,0,1
4,8,6,0,0,66.66,2,0,0,0,0,-1,1
6,14,12,0,0,50,3,0,0,0,0,-2,1
6,15,11,0,0,54.54,3,0,0,0,0,-2,1
2,2,2,0,0,100,1,0,0,0,0,0,1
2,9,2,0,0,100,1,0,0,0,0,0,1
2,1,2,0,0,100,1,0,0,0,0,0,1
2,4,2,0,0,100,1,0,0,0,0,0,1
2,2,2,0,0,100,1,0,0,0,0,0,1
4,14,6,0,0,66.66,2,0,0,0,0,-1,1
4,11,6,0,0,66.66,2,0,0,0,0,-1,1
4,8,6,0,0,66.66,2,0,0,0,0,-1,1
4,5,6,0,0,66.66,2,0,0,0,0,-1,1
2,1,1,0,0,200,1,0,0,0,0,0,1
2,2,2,0,0,100,1,0,0,0,0,0,1
2,1,1,0,0,200,1,0,0,0,0,0,1
2,3,2,0,0,100,1,0,0,0,0,0,1
8,25,18,0,0,44.44,4,0,0,0,0,-3,1
6,22,12,0,0,50,3,0,0,0,0,-2,1
2,5,2,0,0,100,1,0,0,0,0,0,1
6,18,11,0,0,54.54,3,0,0,0,0,-2,1
4,10,6,0,0,66.66,2,0,0,0,0,-1,1
3,15,5,0,0,60,1.5,0,0,0,0,-1,0.5
3,4,5,0,0,60,1.5,0,0,0,0,-1,0.5
3,7,5,0,0,60,1.5,0,0,0,0,-1,0.5
1,1,1,0,0,100,0.5,0,0,0,0,0,0.5
3,6,5,0,0,60,1.5,0,0,0,0,-1,0.5
1,1,1,0,0,100,0.5,0,0,0,0,0,0.5
5,11,9,0,0,55.55,2.5,0,0,0,0,-2,0.5
1,2,1,0,0,100,0.5,0,0,0,0,0,0.5
3,3,5,0,0,60,1.5,0,0,0,0,-1,0.5
