R,M,B,4s,6s,SR,sumpts_r,sumpts_4,sumpts_6,sumpts_50,sumpts_100,sumpts_sr,total
1.00,4.00,6.00,0.00,0.00,16.66,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
47.00,64.00,38.00,6.00,0.00,123.68,23.50,3.00,0.00,0.00,0.00,0.00,26.50
1.00,19.00,7.00,0.00,0.00,14.28,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
13.00,28.00,16.00,2.00,0.00,81.25,6.50,1.00,0.00,0.00,0.00,0.00,7.50
1.00,6.00,3.00,0.00,0.00,33.33,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
16.00,8.00,6.00,0.00,2.00,266.66,8.00,0.00,2.00,0.00,0.00,0.00,10.00
1.00,8.00,2.00,0.00,0.00,50.00,0.50,0.00,0.00,0.00,0.00,-2.00,-1.50
1.00,7.00,2.00,0.00,0.00,50.00,0.50,0.00,0.00,0.00,0.00,-2.00,-1.50
0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
15.00,27.00,13.00,3.00,0.00,115.38,7.50,1.50,0.00,0.00,0.00,0.00,9.00
25.00,30.00,23.00,4.00,0.00,108.69,12.50,2.00,0.00,0.00,0.00,0.00,14.50
17.00,26.00,16.00,2.00,0.00,106.25,8.50,1.00,0.00,0.00,0.00,0.00,9.50
28.00,56.00,31.00,2.00,0.00,90.32,14.00,1.00,0.00,0.00,0.00,0.00,15.00
14.00,12.00,14.00,2.00,0.00,100.00,7.00,1.00,0.00,0.00,0.00,0.00,8.00
29.00,27.00,16.00,2.00,1.00,181.25,14.50,1.00,1.00,0.00,0.00,0.00,16.50
19.00,7.00,8.00,2.00,1.00,237.50,9.50,1.00,1.00,0.00,0.00,0.00,11.50
13.00,18.00,9.00,0.00,2.00,144.44,6.50,0.00,2.00,0.00,0.00,0.00,8.50
12.00,14.00,12.00,2.00,0.00,100.00,6.00,1.00,0.00,0.00,0.00,0.00,7.00
65.00,76.00,50.00,7.00,1.00,130.00,32.50,3.50,1.00,4.00,0.00,0.00,41.00
39.00,58.00,32.00,3.00,2.00,121.87,19.50,1.50,2.00,0.00,0.00,0.00,23.00
0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
5.00,6.00,5.00,0.00,0.00,100.00,2.50,0.00,0.00,0.00,0.00,0.00,2.50
1.00,1.00,2.00,0.00,0.00,50.00,0.50,0.00,0.00,0.00,0.00,-2.00,-1.50
1.00,9.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
12.00,7.00,7.00,0.00,1.00,171.42,6.00,0.00,1.00,0.00,0.00,0.00,7.00
12.00,13.00,9.00,2.00,0.00,133.33,6.00,1.00,0.00,0.00,0.00,0.00,7.00
2.00,8.00,8.00,0.00,0.00,25.00,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
1.00,15.00,8.00,0.00,0.00,12.50,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
37.00,54.00,37.00,3.00,1.00,100.00,18.50,1.50,1.00,0.00,0.00,0.00,21.00
7.00,21.00,13.00,0.00,0.00,53.84,3.50,0.00,0.00,0.00,0.00,-2.00,1.50
2.00,5.00,4.00,0.00,0.00,50.00,1.00,0.00,0.00,0.00,0.00,-2.00,-1.00
30.00,42.00,24.00,3.00,0.00,125.00,15.00,1.50,0.00,0.00,0.00,0.00,16.50
19.00,24.00,15.00,0.00,1.00,126.66,9.50,0.00,1.00,0.00,0.00,0.00,10.50
4.00,1.00,1.00,1.00,0.00,400.00,2.00,0.50,0.00,0.00,0.00,0.00,2.50
22.00,19.00,14.00,4.00,0.00,157.14,11.00,2.00,0.00,0.00,0.00,0.00,13.00
16.00,21.00,13.00,3.00,0.00,123.07,8.00,1.50,0.00,0.00,0.00,0.00,9.50
12.00,17.00,14.00,1.00,0.00,85.71,6.00,0.50,0.00,0.00,0.00,0.00,6.50
17.00,33.00,25.00,0.00,0.00,68.00,8.50,0.00,0.00,0.00,0.00,-1.00,7.50
20.00,46.00,24.00,1.00,0.00,83.33,10.00,0.50,0.00,0.00,0.00,0.00,10.50
14.00,19.00,13.00,1.00,1.00,107.69,7.00,0.50,1.00,0.00,0.00,0.00,8.50
0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
7.00,12.00,6.00,1.00,0.00,116.66,3.50,0.50,0.00,0.00,0.00,0.00,4.00
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
31.00,35.00,25.00,5.00,1.00,124.00,15.50,2.50,1.00,0.00,0.00,0.00,19.00
68.00,96.00,54.00,8.00,1.00,125.92,34.00,4.00,1.00,4.00,0.00,0.00,43.00
34.00,30.00,24.00,4.00,1.00,141.66,17.00,2.00,1.00,0.00,0.00,0.00,20.00
4.00,9.00,4.00,0.00,0.00,100.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00
27.00,15.00,15.00,0.00,2.00,180.00,13.50,0.00,2.00,0.00,0.00,0.00,15.50
1.00,2.00,3.00,0.00,0.00,33.33,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
4.00,10.00,9.00,0.00,0.00,44.44,2.00,0.00,0.00,0.00,0.00,-3.00,-1.00
30.00,51.00,32.00,3.00,0.00,93.75,15.00,1.50,0.00,0.00,0.00,0.00,16.50
2.00,12.00,7.00,0.00,0.00,28.57,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
1.00,7.00,7.00,0.00,0.00,14.28,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
27.00,47.00,29.00,2.00,0.00,93.10,13.50,1.00,0.00,0.00,0.00,0.00,14.50
0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
1.00,3.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
11.00,12.00,9.00,2.00,0.00,122.22,5.50,1.00,0.00,0.00,0.00,0.00,6.50
7.00,8.00,11.00,1.00,0.00,63.63,3.50,0.50,0.00,0.00,0.00,-1.00,3.00
1.00,4.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
65.00,97.00,50.00,6.00,2.00,130.00,32.50,3.00,2.00,4.00,0.00,0.00,41.50
18.00,18.00,13.00,3.00,0.00,138.46,9.00,1.50,0.00,0.00,0.00,0.00,10.50
30.00,38.00,32.00,5.00,0.00,93.75,15.00,2.50,0.00,0.00,0.00,0.00,17.50
44.00,35.00,23.00,5.00,1.00,191.30,22.00,2.50,1.00,0.00,0.00,0.00,25.50
3.00,3.00,2.00,0.00,0.00,150.00,1.50,0.00,0.00,0.00,0.00,0.00,1.50
1.00,7.00,4.00,0.00,0.00,25.00,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
17.00,27.00,13.00,1.00,1.00,130.76,8.50,0.50,1.00,0.00,0.00,0.00,10.00
2.00,3.00,3.00,0.00,0.00,66.66,1.00,0.00,0.00,0.00,0.00,-1.00,0.00
6.00,13.00,11.00,1.00,0.00,54.54,3.00,0.50,0.00,0.00,0.00,-2.00,1.50
12.00,26.00,17.00,0.00,0.00,70.58,6.00,0.00,0.00,0.00,0.00,0.00,6.00
31.00,46.00,28.00,3.00,0.00,110.71,15.50,1.50,0.00,0.00,0.00,0.00,17.00
2.00,6.00,6.00,0.00,0.00,33.33,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
3.00,3.00,7.00,0.00,0.00,42.85,1.50,0.00,0.00,0.00,0.00,-3.00,-1.50
2.00,4.00,4.00,0.00,0.00,50.00,1.00,0.00,0.00,0.00,0.00,-2.00,-1.00
2.00,11.00,7.00,0.00,0.00,28.57,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
1.00,5.00,5.00,0.00,0.00,20.00,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
10.00,12.00,11.00,1.00,0.00,90.90,5.00,0.50,0.00,0.00,0.00,0.00,5.50
26.00,38.00,25.00,4.00,0.00,104.00,13.00,2.00,0.00,0.00,0.00,0.00,15.00
6.00,29.00,17.00,0.00,0.00,35.29,3.00,0.00,0.00,0.00,0.00,-3.00,0.00
22.00,38.00,24.00,1.00,1.00,91.66,11.00,0.50,1.00,0.00,0.00,0.00,12.50
23.00,22.00,15.00,1.00,2.00,153.33,11.50,0.50,2.00,0.00,0.00,0.00,14.00
17.00,21.00,12.00,1.00,1.00,141.66,8.50,0.50,1.00,0.00,0.00,0.00,10.00
4.00,3.00,4.00,1.00,0.00,100.00,2.00,0.50,0.00,0.00,0.00,0.00,2.50
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
5.00,8.00,5.00,0.00,0.00,100.00,2.50,0.00,0.00,0.00,0.00,0.00,2.50
3.00,6.00,6.00,0.00,0.00,50.00,1.50,0.00,0.00,0.00,0.00,-2.00,-0.50
0.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
19.00,32.00,17.00,2.00,0.00,111.76,9.50,1.00,0.00,0.00,0.00,0.00,10.50
46.00,45.00,39.00,5.00,0.00,117.94,23.00,2.50,0.00,0.00,0.00,0.00,25.50
16.00,33.00,23.00,1.00,0.00,69.56,8.00,0.50,0.00,0.00,0.00,-1.00,7.50
10.00,23.00,12.00,1.00,0.00,83.33,5.00,0.50,0.00,0.00,0.00,0.00,5.50
23.00,20.00,11.00,0.00,3.00,209.09,11.50,0.00,3.00,0.00,0.00,0.00,14.50
7.00,14.00,7.00,1.00,0.00,100.00,3.50,0.50,0.00,0.00,0.00,0.00,4.00
25.00,27.00,19.00,5.00,0.00,131.57,12.50,2.50,0.00,0.00,0.00,0.00,15.00
25.00,40.00,22.00,4.00,0.00,113.63,12.50,2.00,0.00,0.00,0.00,0.00,14.50
0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
2.00,7.00,7.00,0.00,0.00,28.57,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
13.00,26.00,18.00,0.00,0.00,72.22,6.50,0.00,0.00,0.00,0.00,0.00,6.50
19.00,18.00,15.00,0.00,2.00,126.66,9.50,0.00,2.00,0.00,0.00,0.00,11.50
1.00,9.00,10.00,0.00,0.00,10.00,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
1.00,17.00,3.00,0.00,0.00,33.33,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
7.00,19.00,13.00,0.00,0.00,53.84,3.50,0.00,0.00,0.00,0.00,-2.00,1.50
13.00,5.00,6.00,0.00,2.00,216.66,6.50,0.00,2.00,0.00,0.00,0.00,8.50
9.00,9.00,7.00,1.00,0.00,128.57,4.50,0.50,0.00,0.00,0.00,0.00,5.00
40.00,75.00,51.00,2.00,1.00,78.43,20.00,1.00,1.00,0.00,0.00,0.00,22.00
11.00,17.00,13.00,2.00,0.00,84.61,5.50,1.00,0.00,0.00,0.00,0.00,6.50
2.00,9.00,5.00,0.00,0.00,40.00,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
7.00,6.00,8.00,1.00,0.00,87.50,3.50,0.50,0.00,0.00,0.00,0.00,4.00
9.00,13.00,7.00,0.00,0.00,128.57,4.50,0.00,0.00,0.00,0.00,0.00,4.50
6.00,19.00,13.00,0.00,0.00,46.15,3.00,0.00,0.00,0.00,0.00,-3.00,0.00
36.00,17.00,14.00,3.00,3.00,257.14,18.00,1.50,3.00,0.00,0.00,0.00,22.50
7.00,10.00,4.00,1.00,0.00,175.00,3.50,0.50,0.00,0.00,0.00,0.00,4.00
6.00,9.00,9.00,1.00,0.00,66.66,3.00,0.50,0.00,0.00,0.00,-1.00,2.50
14.00,22.00,13.00,2.00,1.00,107.69,7.00,1.00,1.00,0.00,0.00,0.00,9.00
35.00,52.00,31.00,5.00,0.00,112.90,17.50,2.50,0.00,0.00,0.00,0.00,20.00
33.00,21.00,20.00,4.00,1.00,165.00,16.50,2.00,1.00,0.00,0.00,0.00,19.50
13.00,23.00,17.00,1.00,0.00,76.47,6.50,0.50,0.00,0.00,0.00,0.00,7.00
5.00,13.00,4.00,1.00,0.00,125.00,2.50,0.50,0.00,0.00,0.00,0.00,3.00
3.00,5.00,7.00,0.00,0.00,42.85,1.50,0.00,0.00,0.00,0.00,-3.00,-1.50
4.00,15.00,6.00,0.00,0.00,66.66,2.00,0.00,0.00,0.00,0.00,-1.00,1.00
0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
1.00,2.00,3.00,0.00,0.00,33.33,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
3.00,6.00,6.00,0.00,0.00,50.00,1.50,0.00,0.00,0.00,0.00,-2.00,-0.50
25.00,23.00,22.00,5.00,0.00,113.63,12.50,2.50,0.00,0.00,0.00,0.00,15.00
49.00,80.00,44.00,4.00,1.00,111.36,24.50,2.00,1.00,0.00,0.00,0.00,27.50
1.00,4.00,4.00,0.00,0.00,25.00,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
7.00,6.00,8.00,1.00,0.00,87.50,3.50,0.50,0.00,0.00,0.00,0.00,4.00
25.00,38.00,29.00,2.00,1.00,86.20,12.50,1.00,1.00,0.00,0.00,0.00,14.50
8.00,13.00,12.00,1.00,0.00,66.66,4.00,0.50,0.00,0.00,0.00,-1.00,3.50
54.00,76.00,47.00,3.00,2.00,114.89,27.00,1.50,2.00,4.00,0.00,0.00,34.50
2.00,9.00,6.00,0.00,0.00,33.33,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
73.00,64.00,43.00,5.00,5.00,169.76,36.50,2.50,5.00,4.00,0.00,0.00,48.00
19.00,16.00,10.00,1.00,1.00,190.00,9.50,0.50,1.00,0.00,0.00,0.00,11.00
2.00,4.00,2.00,0.00,0.00,100.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
59.00,74.00,43.00,8.00,1.00,137.20,29.50,4.00,1.00,4.00,0.00,0.00,38.50
95.00,83.00,57.00,13.00,2.00,166.66,47.50,6.50,2.00,4.00,0.00,0.00,60.00
7.00,9.00,5.00,1.00,0.00,140.00,3.50,0.50,0.00,0.00,0.00,0.00,4.00
37.00,44.00,33.00,4.00,0.00,112.12,18.50,2.00,0.00,0.00,0.00,0.00,20.50
64.00,66.00,42.00,8.00,2.00,152.38,32.00,4.00,2.00,4.00,0.00,0.00,42.00
34.00,35.00,24.00,2.00,3.00,141.66,17.00,1.00,3.00,0.00,0.00,0.00,21.00
6.00,28.00,9.00,0.00,0.00,66.66,3.00,0.00,0.00,0.00,0.00,-1.00,2.00
34.00,11.00,10.00,6.00,1.00,340.00,17.00,3.00,1.00,0.00,0.00,0.00,21.00
2.00,2.00,2.00,0.00,0.00,100.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
4.00,1.00,3.00,1.00,0.00,133.33,2.00,0.50,0.00,0.00,0.00,0.00,2.50
77.00,97.00,58.00,7.00,0.00,132.75,38.50,3.50,0.00,4.00,0.00,0.00,46.00
0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
22.00,23.00,13.00,3.00,0.00,169.23,11.00,1.50,0.00,0.00,0.00,0.00,12.50
80.00,77.00,41.00,5.00,5.00,195.12,40.00,2.50,5.00,4.00,0.00,0.00,51.50
101.00,82.00,61.00,6.00,6.00,165.57,50.50,3.00,6.00,4.00,8.00,0.00,71.50
16.00,32.00,15.00,1.00,0.00,106.66,8.00,0.50,0.00,0.00,0.00,0.00,8.50
7.00,9.00,8.00,1.00,0.00,87.50,3.50,0.50,0.00,0.00,0.00,0.00,4.00
6.00,19.00,9.00,0.00,0.00,66.66,3.00,0.00,0.00,0.00,0.00,-1.00,2.00
36.00,32.00,22.00,3.00,1.00,163.63,18.00,1.50,1.00,0.00,0.00,0.00,20.50
9.00,12.00,6.00,1.00,0.00,150.00,4.50,0.50,0.00,0.00,0.00,0.00,5.00
3.00,9.00,5.00,0.00,0.00,60.00,1.50,0.00,0.00,0.00,0.00,-1.00,0.50
88.00,75.00,51.00,13.00,1.00,172.54,44.00,6.50,1.00,4.00,0.00,0.00,55.50
51.00,44.00,35.00,4.00,2.00,145.71,25.50,2.00,2.00,4.00,0.00,0.00,33.50
21.00,37.00,16.00,1.00,0.00,131.25,10.50,0.50,0.00,0.00,0.00,0.00,11.00
0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
15.00,21.00,9.00,0.00,1.00,166.66,7.50,0.00,1.00,0.00,0.00,0.00,8.50
1.00,6.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
175.00,102.00,66.00,13.00,17.00,265.15,87.50,6.50,17.00,4.00,8.00,0.00,123.00
33.00,66.00,36.00,5.00,0.00,91.66,16.50,2.50,0.00,0.00,0.00,0.00,19.00
11.00,14.00,9.00,0.00,1.00,122.22,5.50,0.00,1.00,0.00,0.00,0.00,6.50
31.00,12.00,8.00,3.00,3.00,387.50,15.50,1.50,3.00,0.00,0.00,0.00,20.00
2.00,4.00,2.00,0.00,0.00,100.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
18.00,16.00,15.00,4.00,0.00,120.00,9.00,2.00,0.00,0.00,0.00,0.00,11.00
16.00,22.00,14.00,2.00,0.00,114.28,8.00,1.00,0.00,0.00,0.00,0.00,9.00
7.00,5.00,3.00,0.00,1.00,233.33,3.50,0.00,1.00,0.00,0.00,0.00,4.50
41.00,33.00,31.00,6.00,0.00,132.25,20.50,3.00,0.00,0.00,0.00,0.00,23.50
24.00,44.00,23.00,0.00,2.00,104.34,12.00,0.00,2.00,0.00,0.00,0.00,14.00
11.00,29.00,13.00,1.00,0.00,84.61,5.50,0.50,0.00,0.00,0.00,0.00,6.00
6.00,9.00,12.00,1.00,0.00,50.00,3.00,0.50,0.00,0.00,0.00,-2.00,1.50
5.00,2.00,4.00,1.00,0.00,125.00,2.50,0.50,0.00,0.00,0.00,0.00,3.00
0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
1.00,1.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
4.00,2.00,4.00,1.00,0.00,100.00,2.00,0.50,0.00,0.00,0.00,0.00,2.50
23.00,33.00,21.00,2.00,1.00,109.52,11.50,1.00,1.00,0.00,0.00,0.00,13.50
8.00,12.00,9.00,1.00,0.00,88.88,4.00,0.50,0.00,0.00,0.00,0.00,4.50
40.00,61.00,36.00,4.00,1.00,111.11,20.00,2.00,1.00,0.00,0.00,0.00,23.00
14.00,23.00,20.00,1.00,0.00,70.00,7.00,0.50,0.00,0.00,0.00,0.00,7.50
0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
1.00,5.00,2.00,0.00,0.00,50.00,0.50,0.00,0.00,0.00,0.00,-2.00,-1.50
14.00,23.00,17.00,1.00,0.00,82.35,7.00,0.50,0.00,0.00,0.00,0.00,7.50
9.00,12.00,9.00,0.00,0.00,100.00,4.50,0.00,0.00,0.00,0.00,0.00,4.50
6.00,2.00,3.00,1.00,0.00,200.00,3.00,0.50,0.00,0.00,0.00,0.00,3.50
24.00,27.00,15.00,5.00,0.00,160.00,12.00,2.50,0.00,0.00,0.00,0.00,14.50
18.00,20.00,10.00,3.00,0.00,180.00,9.00,1.50,0.00,0.00,0.00,0.00,10.50
34.00,58.00,39.00,3.00,0.00,87.17,17.00,1.50,0.00,0.00,0.00,0.00,18.50
8.00,20.00,11.00,1.00,0.00,72.72,4.00,0.50,0.00,0.00,0.00,0.00,4.50
20.00,25.00,21.00,1.00,1.00,95.23,10.00,0.50,1.00,0.00,0.00,0.00,11.50
5.00,7.00,3.00,1.00,0.00,166.66,2.50,0.50,0.00,0.00,0.00,0.00,3.00
19.00,7.00,6.00,3.00,1.00,316.66,9.50,1.50,1.00,0.00,0.00,0.00,12.00
26.00,39.00,20.00,2.00,1.00,130.00,13.00,1.00,1.00,0.00,0.00,0.00,15.00
37.00,45.00,38.00,4.00,0.00,97.36,18.50,2.00,0.00,0.00,0.00,0.00,20.50
33.00,53.00,24.00,2.00,1.00,137.50,16.50,1.00,1.00,0.00,0.00,0.00,18.50
31.00,30.00,25.00,4.00,1.00,124.00,15.50,2.00,1.00,0.00,0.00,0.00,18.50
6.00,11.00,7.00,1.00,0.00,85.71,3.00,0.50,0.00,0.00,0.00,0.00,3.50
1.00,2.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
62.00,47.00,45.00,3.00,5.00,137.77,31.00,1.50,5.00,4.00,0.00,0.00,41.50
2.00,21.00,6.00,0.00,0.00,33.33,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
7.00,12.00,6.00,1.00,0.00,116.66,3.50,0.50,0.00,0.00,0.00,0.00,4.00
34.00,40.00,28.00,1.00,2.00,121.42,17.00,0.50,2.00,0.00,0.00,0.00,19.50
33.00,38.00,24.00,2.00,1.00,137.50,16.50,1.00,1.00,0.00,0.00,0.00,18.50
13.00,14.00,8.00,1.00,0.00,162.50,6.50,0.50,0.00,0.00,0.00,0.00,7.00
7.00,3.00,2.00,0.00,1.00,350.00,3.50,0.00,1.00,0.00,0.00,0.00,4.50
4.00,1.00,3.00,1.00,0.00,133.33,2.00,0.50,0.00,0.00,0.00,0.00,2.50
63.00,79.00,45.00,10.00,0.00,140.00,31.50,5.00,0.00,4.00,0.00,0.00,40.50
2.00,8.00,3.00,0.00,0.00,66.66,1.00,0.00,0.00,0.00,0.00,-1.00,0.00
2.00,12.00,3.00,0.00,0.00,66.66,1.00,0.00,0.00,0.00,0.00,-1.00,0.00
15.00,22.00,21.00,2.00,0.00,71.42,7.50,1.00,0.00,0.00,0.00,0.00,8.50
10.00,28.00,17.00,0.00,0.00,58.82,5.00,0.00,0.00,0.00,0.00,-2.00,3.00
19.00,18.00,12.00,2.00,1.00,158.33,9.50,1.00,1.00,0.00,0.00,0.00,11.50
36.00,23.00,16.00,2.00,3.00,225.00,18.00,1.00,3.00,0.00,0.00,0.00,22.00
45.00,45.00,26.00,5.00,2.00,173.07,22.50,2.50,2.00,0.00,0.00,0.00,27.00
18.00,37.00,22.00,2.00,0.00,81.81,9.00,1.00,0.00,0.00,0.00,0.00,10.00
16.00,25.00,13.00,1.00,0.00,123.07,8.00,0.50,0.00,0.00,0.00,0.00,8.50
67.00,57.00,37.00,7.00,4.00,181.08,33.50,3.50,4.00,4.00,0.00,0.00,45.00
7.00,22.00,16.00,0.00,0.00,43.75,3.50,0.00,0.00,0.00,0.00,-3.00,0.50
1.00,9.00,4.00,0.00,0.00,25.00,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
0.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
27.00,43.00,27.00,4.00,0.00,100.00,13.50,2.00,0.00,0.00,0.00,0.00,15.50
25.00,24.00,20.00,5.00,0.00,125.00,12.50,2.50,0.00,0.00,0.00,0.00,15.00
31.00,33.00,21.00,3.00,1.00,147.61,15.50,1.50,1.00,0.00,0.00,0.00,18.00
21.00,37.00,20.00,1.00,0.00,105.00,10.50,0.50,0.00,0.00,0.00,0.00,11.00
10.00,9.00,8.00,0.00,1.00,125.00,5.00,0.00,1.00,0.00,0.00,0.00,6.00
28.00,24.00,15.00,2.00,2.00,186.66,14.00,1.00,2.00,0.00,0.00,0.00,17.00
2.00,5.00,7.00,0.00,0.00,28.57,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
0.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
51.00,86.00,44.00,3.00,3.00,115.90,25.50,1.50,3.00,4.00,0.00,0.00,34.00
8.00,7.00,6.00,2.00,0.00,133.33,4.00,1.00,0.00,0.00,0.00,0.00,5.00
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
37.00,36.00,33.00,6.00,0.00,112.12,18.50,3.00,0.00,0.00,0.00,0.00,21.50
42.00,36.00,26.00,3.00,4.00,161.53,21.00,1.50,4.00,0.00,0.00,0.00,26.50
0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
2.00,2.00,5.00,0.00,0.00,40.00,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
0.00,9.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
4.00,2.00,4.00,1.00,0.00,100.00,2.00,0.50,0.00,0.00,0.00,0.00,2.50
4.00,19.00,9.00,0.00,0.00,44.44,2.00,0.00,0.00,0.00,0.00,-3.00,-1.00
6.00,4.00,8.00,1.00,0.00,75.00,3.00,0.50,0.00,0.00,0.00,0.00,3.50
4.00,4.00,4.00,1.00,0.00,100.00,2.00,0.50,0.00,0.00,0.00,0.00,2.50
60.00,72.00,41.00,8.00,1.00,146.34,30.00,4.00,1.00,4.00,0.00,0.00,39.00
21.00,40.00,28.00,2.00,0.00,75.00,10.50,1.00,0.00,0.00,0.00,0.00,11.50
14.00,17.00,11.00,1.00,0.00,127.27,7.00,0.50,0.00,0.00,0.00,0.00,7.50
18.00,10.00,8.00,2.00,1.00,225.00,9.00,1.00,1.00,0.00,0.00,0.00,11.00
0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
36.00,56.00,35.00,4.00,1.00,102.85,18.00,2.00,1.00,0.00,0.00,0.00,21.00
1.00,11.00,9.00,0.00,0.00,11.11,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
98.00,70.00,53.00,13.00,4.00,184.90,49.00,6.50,4.00,4.00,0.00,0.00,63.50
9.00,25.00,10.00,1.00,0.00,90.00,4.50,0.50,0.00,0.00,0.00,0.00,5.00
50.00,53.00,36.00,4.00,3.00,138.88,25.00,2.00,3.00,4.00,0.00,0.00,34.00
23.00,17.00,13.00,5.00,0.00,176.92,11.50,2.50,0.00,0.00,0.00,0.00,14.00
43.00,70.00,33.00,3.00,1.00,130.30,21.50,1.50,1.00,0.00,0.00,0.00,24.00
10.00,10.00,8.00,1.00,0.00,125.00,5.00,0.50,0.00,0.00,0.00,0.00,5.50
34.00,28.00,16.00,2.00,3.00,212.50,17.00,1.00,3.00,0.00,0.00,0.00,21.00
0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
16.00,10.00,8.00,3.00,0.00,200.00,8.00,1.50,0.00,0.00,0.00,0.00,9.50
9.00,12.00,5.00,0.00,1.00,180.00,4.50,0.00,1.00,0.00,0.00,0.00,5.50
0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
18.00,36.00,20.00,2.00,1.00,90.00,9.00,1.00,1.00,0.00,0.00,0.00,11.00
